brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,images_dir,s3_dir,product_dimensions
Clarks Originals,WALLABEE LOW BURNT ORANGE,"₹ 14,999.00",Clarks Rellance Footwear Pvt. Ltd.,Vietnam,Clarks Rellance Footwear Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,26173637,"An iconic shoe to carry you through this season and many more, the beloved Wallabee returns in a mood-boosting orange shade to energize your collection. Crafted with butter-soft suede for a premium feel, this iconic silhouette stays true to its design DNA with a chunky pebble crepe sole, waxy laces, and tonal logo fobs.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/wallabee-low-burnt-orange,data/raw/superkicks/men-sneakers/images/clarks originals/wallabee low burnt orange,,
Converse,CHUCK TAYLOR ALL STAR CRUISE MAUVE,"₹ 5,499.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A06142C,"Introducing the latest in the Chuck Taylor legacy: the Chuck Taylor All Star Cruise. Designed to pay homage to counterculture fashion, they combine a classic canvas upper with skateboarding-inspired elements, such as a row of perforated suede eyelets. A dotted, layered midsole adds extra intrigue without losing sight of the signature Converse style.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/chuck-taylor-all-star-cruise-mauve,data/raw/superkicks/men-sneakers/images/converse/chuck taylor all star cruise mauve,,
Converse,WMNS RUN STAR LEGACY CX PERIWINKLE,"₹ 8,499.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A04693C,"The latest iteration of the best-selling Run Star Hike, the Run Star Legacy CX mixes bold platform styling with premium comfort. A lightweight CX midsole and sockliner keep you light on your feet, while distorted Chuck Taylor design elements keep them guessing. A winged tongue and heel bumper allow for easy on and off, so nothing can slow you down.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/wmns-run-star-legacy-cx-periwinkle,data/raw/superkicks/men-sneakers/images/converse/wmns run star legacy cx periwinkle,,
Adidas Originals,CRAZY IIINFINITY SILVER METALLICCORE BLACKCREAM WHITE,"₹ 14,999.00",Adidas India Pvt. Ltd.,Vietnam,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE7687,"ATTENTION-GETTING ADIDAS SHOES WITH A FUTURISTIC SILHOUETTE. In a futuristic silhouette born from their polarising predecessor, the Crazy 1, these adidas shoes truly speak for themselves. Beyond their looks, the groundbreaking trainers keep you comfortable with their mid-cut design, uniquely moulded sidewalls and breathable upper.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/crazy-iiinfinity-silver-metallic-core-black-cream-white,data/raw/superkicks/men-sneakers/images/adidas originals/crazy iiinfinity silver metalliccore blackcream white,,
Nike,P-6000 PREMIUM PHOTON DUSTKHAKI-LIGHT BONE-PALE IVORY,"₹ 10,795.00",Nike India Pvt. Ltd.,China,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,FQ8243-025,"A mash-up of Pegasus sneakers past, the P-6000 takes early 2000s running to modern heights. Featuring mixed materials and sporty lines, it's the perfect blend of head-turning comfort. Plus, the foam midsole adds a lifted, track-inspired stance and unbelievable cushioning. This iteration has a Hangul Nike monogram on the heel—an ode to the creator of the Korean alphabet.Leather, mesh and synthetic overlays add durability and breathability.Throwback design draws on the Pegasus 25 and Pegasus 2006.Cushioned insole delivers a comfortable underfoot feel.Rubber outsole gives you traction that lasts.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/p-6000-premium-photon-dust-khaki-light-bone-pale-ivory,data/raw/superkicks/men-sneakers/images/nike/p-6000 premium photon dustkhaki-light bone-pale ivory,,
Converse,CHUCK TAYLOR ALL STAR LOW TOP DRAGON SCALE HUNTER GREEN,"₹ 3,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A04548C,"Created in 1917 as a non-skid basketball shoe, the All Star was originally promoted for its superior court performance by basketball mastermind Chuck Taylor. But over the decades, something incredible happened: The sneaker, with its timeless silhouette and unmistakable ankle patch, was organically adopted by rebels, artists, musicians, dreamers, thinkers and originals.  Low top with cotton canvas upper OrthoLite cushioning for all-day comfort Expressive, on-trend colour palette Classic white foxing tape midsole with black pinstripes Iconic woven tongue label",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/chuck-taylor-all-star-low-top-dragon-scale-hunter-green,data/raw/superkicks/men-sneakers/images/converse/chuck taylor all star low top dragon scale hunter green,,
Adidas Originals,SUPERSTAR XLG CGRENNFTWWHTBOGOLD,"₹ 11,999.00",Adidas India Pvt. Ltd.,Indonesia,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,ID4658,"ICONIC ADIDAS SHOES DESIGNED WITH A VISION FROM DECADES AGO. The iconic Superstar silhouette comes to life in premium suede. Born on the basketball court, the Superstar has since walked out of the arena and into the streets, gaining status as an everyday streetwear staple along the way. This fresh take on the sneaker legend features a suede upper in throwback colors, giving it a retro collegiate vibe. Signature shell-toe construction and contrast details pay homage to its hardwood heritage. Whether you're heading to class or embracing casual Fridays, these vintage-inspired kicks infuse an old-school athletic style into your look. Slip on this revised classic and step into over 50 years of history.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/superstar-xlg-cgrenn-ftwwht-bogold,data/raw/superkicks/men-sneakers/images/adidas originals/superstar xlg cgrennftwwhtbogold,,
Clarks Originals,WALLABEE CUP GREEN,"₹ 13,999.00",Clarks Rellance Footwear Pvt. Ltd.,Vietnam,Clarks Rellance Footwear Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,26174037,"An iconic shoe to carry you through this season and many more, the beloved Wallabee returns in a mood-boosting mauve shade to energize your collection. Crafted with butter-soft suede for a premium feel, this iconic silhouette stays true to its design DNA with a chunky pebble crepe sole, waxy laces, and tonal logo fobs.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/wallabee-cup-green,data/raw/superkicks/men-sneakers/images/clarks originals/wallabee cup green,,
Nike,AIR ALPHA FORCE 88 WHITENEUTRAL GREY-BLACK-TECH GREY,"₹ 11,895.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DZ4627-101,"Step into the '80s with the Air Alpha Force. Complete with a customizable strap, the throwback style looks just as good on the court as it does on the street.Textured leather upper ages to soft perfection.Midfoot strap gives you a personalized fit.Nike Air technology absorbs impact for cushioning with every step.Embroidered logo adds retro appeal.More Details  Foam midsole Rubber outsole",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-alpha-force-88-white-neutral-grey-black-tech-grey,data/raw/superkicks/men-sneakers/images/nike/air alpha force 88 whiteneutral grey-black-tech grey,,
Converse,CHUCK TAYLOR ALL STAR BROWNBLACK,"₹ 4,299.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A04543C,"Just in time for cooler weather, your favorite Chucks get a fresh look for the season. Fall-ready canvas in trending colors help you add standout style to your rotation. On those shorter days, why not add some color to your look?  High top with canvas upper. OrthoLite cushioning for all-day comfort. On-trend color palette. Durable polyester laces. Fused All Star patch.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/chuck-taylor-all-star-brown-black,data/raw/superkicks/men-sneakers/images/converse/chuck taylor all star brownblack,,
Converse,WMNS CHUCK TAYLOR ALL STAR MOVE PLATFORM WHITE,"₹ 4,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,568498C,"HER MOVE. You already know our high-topthat canvas upper, the diamond pattern outsole, and iconic ankle patch. We streamlined this classic silhouette for her and dropped it into an ultra-lightweight EVA cupsole, giving you the Chuck Taylor All Star Move. With extra comfort and height. There she goes.  High-top, platform sneaker with canvas upper Classic star ankle patch Beveled-edge eyelets for modern look EVA cushioning makes it lightweight Die-cut SmartFOAM sockliner for extra comfort",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/wmns-chuck-taylor-all-star-move-platform-white,data/raw/superkicks/men-sneakers/images/converse/wmns chuck taylor all star move platform white,,
Converse,CHUCK 70 AT-CX FUTURE COMFORT OFF WHITE,"₹ 7,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A01682C,"Transforming the best ever into a style icon of the future, the Chuck 70 AT-CX delivers elevation like never before. A 50% recycled cotton canvas upper and tongue get a lift from a chunky CX foam midsole and sockliner for recycled, exaggerated comfort. Classic Chuck 70 details like a star ankle patch, aluminum eyelets, and cotton laces keep up the heritage look, while a diamond lugged outsole delivers additional traction.  High-top sneaker with 50% recycled cotton canvas upper TPU Bosey toe for added durability CX foam midsole and sockliner for added comfort Chuck 70 details like star ankle patch and cotton laces Diamond lugged outsole for additional traction",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/chuck-70-at-cx-future-comfort-off-white,data/raw/superkicks/men-sneakers/images/converse/chuck 70 at-cx future comfort off white,,
Converse,CHUCK TAYLOR ALL STAR HUNTER GREEN,"₹ 4,299.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A04544C,"Just in time for cooler weather, your favorite Chucks get a fresh look for the season. Fall-ready canvas in trending colors help you add standout style to your rotation. On those shorter days, why not add some color to your look?  High top with canvas upper. OrthoLite cushioning for all-day comfort. On-trend color palette. Durable polyester laces. Fused All Star patch.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/chuck-taylor-all-star-hunter-green,data/raw/superkicks/men-sneakers/images/converse/chuck taylor all star hunter green,,
Converse,WMNS RUN STAR MOTION CX PLATFORM TORTOISE KHAKIOFF WHITE,"₹ 9,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A04704C,"The latest iteration of the best-selling Run Star Hike, the Run Star Legacy CX mixes bold platform styling with premium comfort. A lightweight CX midsole and sockliner keep you light on your feet, while distorted Chuck Taylor design elements keep them guessing. A winged tongue and heel bumper allow for easy on and off, so nothing can slow you down.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/wmns-run-star-motion-cx-platform-tortoise-off-white,data/raw/superkicks/men-sneakers/images/converse/wmns run star motion cx platform tortoise khakioff white,,
Puma,PUMA x PERKS AND MINI SUEDE VTG FRESH PEAR,"₹ 8,999.00",Puma,Indonesia,Puma India Pvt. Ltd.,0.95kg,Shoe,1 Pairs,Superkicks India Pvt. Ltd.,39476801,Back to the PAMPUMA island: The joint collaboration with Perks and Mini brings you back to the creative BIOVERSE. The new designs are made of robust materials and have light graphics and elements inspired by football. Like this version of the our Suede VTG sneakers. The vintage silhouette dons its signature suede upper for a look you can lounge in while on the island.,men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/puma-x-perks-and-mini-suede-vtg-fresh-pear,data/raw/superkicks/men-sneakers/images/puma/puma x perks and mini suede vtg fresh pear,,
Asics,NEEDLES X EX89 WHITEWHITE,"₹ 11,999.00","SHYANG YING CO.,LTD.",Vietnam,ASICS INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1201A942.100,"ASICS has teamed up with fellow Japanese brand Needles to update the EX-89. Equipped with a full leather construction, this EX-89 features purple stitching throughout the upper. The heel counter features Needles' signature emblem alongside an embroidered ASICS logo, whilst the tongues are mismatched to feature each brand's logo on either side. - ASICS SportStyle EX-89 x Needles BLACK/BLACK - Leather upper - Contrast stitching - Co-branding on heels & tongues - Rubber outsole",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/ex89-white-white,data/raw/superkicks/men-sneakers/images/asics/needles x ex89 whitewhite,,
Reebok,HURRIKAZE II FTWR WHITECORE BLACKGLEN GREEN,"₹ 10,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,100033879,"One of the most eye-catching styles of the '90s is back, remixed with modern materials. These men's Reebok shoes have a nubuck and suede upper with eye-catching color contrast. Rock them to meet up some friends and show you've got that hoops DNA.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/hurrikaze-ii-ftwr-white-core-black-glen-green,data/raw/superkicks/men-sneakers/images/reebok/hurrikaze ii ftwr whitecore blackglen green,,
