brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,images_dir,s3_dir,product_dimensions
Reebok,QUESTION MID CLOUD WHITESMASH ORANGE S23-R,"₹ 12,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,HR1049,"ALLEN IVERSON'S SIGNATURE SHOES GET A FRESH COLOUR UPDATE When Allen Iverson had the ball in his hands, he kept his defenders guessing which way he'd go next. He also kept everyone wondering what colour shoes he'd rock during the game. These Reebok signature sneakers channel those memories with an orange glow-up on the toe and heel for a fresh look.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/question-mid-cloud-white-smash-orange-s23-r,data/raw/superkicks/men-sneakers/images/reebok/question mid cloud whitesmash orange s23-r,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/reebok/question mid cloud whitesmash orange s23-r,
Puma,RS-FAST,"₹ 6,666.00",,,,,,,Superkicks India Pvt. Ltd.,,"Sometimes fashion just looks fast. These sci-fi-inspired trainers are bold and colourful because their nostalgic, retro design notes optimistically point to better days ahead. Stride into tomorrow with the RS-Fast Trainers' unprecedented bold branding and highly visible graphics.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/rs-fast,data/raw/superkicks/men-sneakers/images/puma/rs-fast,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/puma/rs-fast,
Clarks Originals,WALLABEE CUP DARK OLIVE PRINT,"₹ 13,999.00",Clarks Rellance Footwear Pvt. Ltd.,Vietnam,Clarks Rellance Footwear Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,26168523,"Our retro-inspired chunky cup profile makes the perfect backdrop for our all-new paisley print. In dark olive suede, Wallabee Cup’s subtle design details make this one of our most elegant executions yet – from its tonal fob and soft laces to intricate binding.  Details   Premium dark olive suede/hairy suede upper Flexible moccasin construction Natural rubber crepe sole Includes additional lace for versatile wear Finished with signature Clarks Original fob",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/wallabee-cup-dark-olive-print,data/raw/superkicks/men-sneakers/images/clarks originals/wallabee cup dark olive print,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/clarks originals/wallabee cup dark olive print,
Clarks Originals,DESERT BOOT NAVY,"₹ 14,999.00",Clarks Rellance Footwear Pvt. Ltd.,Vietnam,Clarks Rellance Footwear Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,26169154,"An understated addition to our Sashiko pack, the Desert Boot is embellished with subtle Japanese embroidery and handstitched detailing. Completed with a blossom printed sock liner, and grosgrain heel tape for a crafted feel.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/desert-boot-navy,data/raw/superkicks/men-sneakers/images/clarks originals/desert boot navy,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/clarks originals/desert boot navy,
Nike,AIR FORCE 1 07 LT OREWOOD BRNSAIL-COCONUT MILK,"₹ 9,695.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,FQ8077-104,"An aged neutral palette updates this icon for timeless style that's easy to wear. Soft suede pairs with an exposed foam tongue for a retro look. Of course, some things never change: Nike Air units still cushion your every step.From tough stitching to pristine materials to the cupsole design, these kicks deliver durable style that's smoother than backboard glass.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Low-cut, padded collar looks sleek and feels great.Rubber outsole with hoops pivot circles adds heritage style and durable traction.More Details  Leather Swoosh logo Foam midsole Perforation on toe",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-force-1-07-lt-orewood-brn-sail-coconut-milk,data/raw/superkicks/men-sneakers/images/nike/air force 1 07 lt orewood brnsail-coconut milk,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/air force 1 07 lt orewood brnsail-coconut milk,
Saucony Originals,SHADOW 6000 NEW YORK BEIGERED,"₹ 12,516.00",Hochiminh city,Vietnam,Brightex synergizer india pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,S70700-1,"A sweet pair of kicks that pays homage to this decadent dessert. The Shadow 6000 NY Cheesecake takes all the best parts of this NY classic and serves them up as a Saucony Classic. From the poppy strawberry design to the graham cracker-inspired sole, this fashion-forward running sneaker will leave you hungry for your next urban adventure. Did we mention the custom box? Yeah, that’s pretty sweet, too.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/shadow-6000-new-york-beige-red,data/raw/superkicks/men-sneakers/images/saucony originals/shadow 6000 new york beigered,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/saucony originals/shadow 6000 new york beigered,
Saucony Originals,SHADOW 5000 NAVYCAMEL,"₹ 10,984.00","HOCHIMINH CITY , VIETNAM",Vietnam,Brightex Synergizer India Pvt Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,S70752-2,"Performance was in mind when this shoe debuted in our running line in the 80s, but now it’s all about looks and comfort. The Shadow 5000 has both of those in spades, and will keep your sneaker game fresh with these on-point colorways.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/shadow-5000-navy-camel,data/raw/superkicks/men-sneakers/images/saucony originals/shadow 5000 navycamel,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/saucony originals/shadow 5000 navycamel,
Saucony Originals,SHADOW 6000 WATERMELON,"₹ 12,876.00","HOCHIMINH CITY , VIETNAM",Vietnam,Brightex Synergizer India Pvt Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,S70751-2,"Summoning 1991’s best high-mileage running shoes, these classics support and flex perfectly with the killer cushioning you know and expect from Saucony. Indulge yourself with suede and leather, which give this retro athletic shoe their classic look. Throw on your Shadow 6000 and break a sweat in the same balanced running fashion sneakers you’ve rocked since back in the day. Featuring a premium sock liner, an ionic cushioning system, an EVA midsole and triangular lugs, they’re a blast from the past and they’re ready for all the future greatness to come.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/shadow-6000-watermelon,data/raw/superkicks/men-sneakers/images/saucony originals/shadow 6000 watermelon,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/saucony originals/shadow 6000 watermelon,
Reebok,BB 4000 MYSTIC MAROON,"₹ 11,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE4102,SHOES THAT SPARK ROMANCE AND IGNITE ATTRACTION FOR VALENTINE'S DAY It's all about sharing the love on Valentine's Day. These Reebok shoes have a nubuck upper and suede overlays to give them the soft feel associated with that special day. The earthy cork and velvet details round out the look with a cursive Reebok logo on the sidewall. Each pair feels like a delicacy with luscious nubucks and luxe velvets inspired by grapes and blackberries. It's all complimented by light vanilla and aged oak accents. Now all that's left is to show them off with your V-Day outfit.,men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/bb-4000-mystic-maroon,data/raw/superkicks/men-sneakers/images/reebok/bb 4000 mystic maroon,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/reebok/bb 4000 mystic maroon,
Nike,AIR PRESTO  ORANGE ,"₹ 9,196.00",,,,,,,Superkicks India Pvt. Ltd.,,"With a sleek design that's more comfortable than your favourite T-shirt, the Air Presto is made to feel good and look fast. Its stretchy sleeve creates a cosy, sock-like fit, while the super-soft foam adds spring to your step. Put them on and you'll never want to take them off. Although, if you have them off, check out the five dots on the midsole—they pay homage to the innovative Nike Alpha Project, which produced the OG Air Presto. Celebrate an OG with comfort that lasts.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-presto-orange,data/raw/superkicks/men-sneakers/images/nike/air presto  orange ,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/air presto  orange ,
Suicoke,ZAVO-CAB BLACK,"₹ 21,999.00",LEECH HK COMPANY LIMITED,HONG KONG,Superkicks India Pvt. Ltd.,0.95 KG,SLIDE,1 Pair,Superkicks India Pvt. Ltd.,OG-072CAB-BLK,"full-coverage nylon upper is secured with handy Velcro straps, while the brand’s signature antibacterial EVA footbed provides cushioned comfort along with the original rubber sole.  Nylon Uppers Velcro Straps Woven Brand Patch EVA Footbed Rubber Outsole",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/zavo-cab-black,data/raw/superkicks/men-sneakers/images/suicoke/zavo-cab black,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/suicoke/zavo-cab black,
Reebok,CLASSIC LEATHER LGH SOLID GREY,"₹ 7,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,HQ2230,"CLASSIC LEATHER SHOES WITH AN AGED AESTHETIC Imagine yourself in a room filled with trophies you earned. That's the spirit behind this pair of Reebok Classic Leather shoes. The side stripes have cracked, distressed leather to evoke the timeworn pieces in the trophy room. Everything else stays true to the original '80s icon.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/classic-leather-lgh-solid-grey,data/raw/superkicks/men-sneakers/images/reebok/classic leather lgh solid grey,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/reebok/classic leather lgh solid grey,
Reebok,EAMES CLASSIC LEATHER ASTRO PINK,"₹ 9,599.00",Reebok India Pvt. Ltd.,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,FZ5860,OLD-SCHOOL REEBOK SHOES DESIGNED IN COLLABORATION WITH EAMES Mid-century aesthetic meets retro '80s Reebok style. The legendary designers who started Eames inspired the look of these Classic Leather shoes. The clean trainers get a bump up with an Eames logo and signature sockliner. A supple leather upper adds a luxe touch.,men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/eames-classic-leather-astro-pink,data/raw/superkicks/men-sneakers/images/reebok/eames classic leather astro pink,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/reebok/eames classic leather astro pink,
Toms,RECYCLED COTTON ALPARGATA MIDNIGHT BLACK,"₹ 3,999.00",Toms India Marketing Private Limited,PRC,Centro Brands Pvt Limited,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,10017676,"Details Our day one men’s Alpargata slip-on is now designed using earth-conscious materials to lessen your impact on the planet and bring maximum comfort to your day-to-day shoe. Step into these espadrilles in black recycled cotton canvas, and spark change with every stride.   Recycled Cotton upper, lining and sockliner made with 50% recycled cotton which helps keep textile waste out of landfills and requires less water and energy than conventional cotton Durable, flexible outsole bound directly to the upper via Direct Injected TPR construction for a seamless fit Custom TOMS comfort insole with 50% Eco content (25% recycled PU foam, 15% recycled rubber, 10% bio oil), which means it has less of an impact on the environment Elastic gore for easy fit Part of the earthwise™ collection, products designed with the planet in mind. We commit 1/3 of our profits to support people working to build equity at the grassroots level.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/recycled-cotton-alpargata-midnight-black,data/raw/superkicks/men-sneakers/images/toms/recycled cotton alpargata midnight black,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/toms/recycled cotton alpargata midnight black,
Puma,SPONGEBOB FUTURE RIDER LUCENT YELLOW,"₹ 7,199.00",Puma,Cambodia,Puma India Pvt. Ltd.,95Kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,39197001,Who lives in a pineapple under the sea? PUMA x SPONGEBOB! When you’re heading out to see friends – or go jellyfishing with SpongeBob and the gang – slip on these colourful Future Rider sneakers.,men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/spongebob-future-rider-lucent-yellow,data/raw/superkicks/men-sneakers/images/puma/spongebob future rider lucent yellow,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/puma/spongebob future rider lucent yellow,
Asics,GEL-LYTE V BANANA CREAM,"₹ 11,999.00",Asics India Pvt. Ltd.,Vietnam,Asics India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1201A822.101,"The GEL-LYTE™ V sneaker from the SPRING IN JAPAN™ Collection draws inspiration from flowers that bloom during Japan's spring season. Its upper construction is formed with pigskin nubuck while a Kamon flower embroidery appears on the tongue. Neutral hues are offset with various color pops that borrow influences from wisteria, cherry blossom, hydrangea, nemophila, and mustard flowers. The tooling retains its wavy design from when it first hit the running market in 1993. It also features GEL™ technology in the rearfoot for comfort in everyday scenarios.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gel-lyte-v-banana-cream,data/raw/superkicks/men-sneakers/images/asics/gel-lyte v banana cream,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/asics/gel-lyte v banana cream,
Saucony Originals,SHADOW 6000 MERCURY,"₹ 12,516.00",Hochiminh city,Vietnam,Brightex synergizer india pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,S70713-1,"Founded on the heels of the first modern day marathons back in the late 19th Century, Saucony shoes have carried professionals and amateurs alike across finish lines for over a century. What was once a best-kept secret among professional runners quickly became the most sought-after running shoes of the time, and over the years they've put out variations like the Shadow 6000 that was an early '90s staple at the track. Runners or not, we dig the looks of Saucony’s vintage trainer style and every time we put ‘em on our feet thank us for that cushioned comfort that lasts all day.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/shadow-6000-mercury,data/raw/superkicks/men-sneakers/images/saucony originals/shadow 6000 mercury,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/saucony originals/shadow 6000 mercury,
